query_idx	query_scan	query_file	query_precursor_mz	library_idx	library_scan	library_filename	library_precursor_mz	cosine	matched_peaks	delta_mz	ADDUCT	ANALYZER	CHARGE	CHROMATOGRAPHY	COLLISION_ENERGY	DATACOLLECTOR	EXACTMASS	FILENAME	FORMULA	FRAGMENTATION_METHOD	INCHI	INCHIAUX	INSTRUMENT_MODEL	INSTRUMENT_VENDOR	IONIZATION	IONMODE	LIBRARYQUALITY	MS2_EXPLAINED_INTENSITY	MSLEVEL	NAME	ORGANISM	PEPMASS	PI	PUBMED	SCANS	SEQ	SMILES	SOURCE_INSTRUMENT	SPECTRUMID	SPLASH	SUBMITUSER	TITLE	USI
695	1180	aligned_features_filled.mgf	510.3925	31949	1923	GNPS-NIST14-MATCHES.mgf	510.3928	0.8754	6	-0.0003			1		30.0	Data deposited by mjmeehan		51cc7a92db0644ecbedc57553ca6eab3/26-blood_pos_C18_QE.mzXML		N/A	InChI=1S/C26H56NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-22-31-24-26(28)25-33-34(29,30)32-23-21-27(2,3)4/h26,28H,5-25H2,1-4H3	XKBJVQHMEXMFDZ-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Lyso-PAF C-18 from NIST14 [M+H]+	GNPS-NIST14-MATCHES	510.392748	Data from Gabriel Haddad	N/A	1923	*..*	CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)O	ESI-qTof	CCMSLIB00003134873		mwang87	CCMSLIB00003134873	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003134873
698	1188	aligned_features_filled.mgf	560.3961	164914	2904	WFSR-LIBRARY.mgf	560.3940	0.7977	7	0.0021			1		N/A	Sjors Rasker, Wout Bergkamp		spectra_from_json.mgf		N/A	InChI=1S/C33H53NO6/c1-17-5-8-24-18(2)27-25(34(24)15-17)14-23-21-7-6-19-13-20(9-11-32(19,3)22(21)10-12-33(23,27)4)39-31-30(38)29(37)28(36)26(16-35)40-31/h6,17-18,20-31,35-38H,5,7-16H2,1-4H3/t17-,18+,20-,21+,22-,23-,24+,25-,26+,27-,28+,29-,30+,31+,32-,33-/m0/s1	IDGKMGZVTKHZDA-OSCYGWHCSA-N				Positive	1		2	gamma-Chaconine_CE60 [M+H]+	WFSR-LIBRARY	560.394	Federico Padilla-Gonzalez	N/A	2904	*..*	[H][C@]12CC[C@H](C)CN1[C@@]1([H])C[C@@]3([H])[C@]4([H])CC=C5C[C@H](CC[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@@H]2C)O[C@]1([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	ESI-Orbitrap	CCMSLIB00013936685		jzemlin	CCMSLIB00013936685	mzspec:GNPS:WFSR-LIBRARY:accession:CCMSLIB00013936685
700	1196	aligned_features_filled.mgf	417.3373	683546	1102	BILELIB19.mgf	417.3347	0.7836	16	0.0026			1		31.0	Emily Gentry		f58979027c8d4fa5935a092ba5f3e3d3/BA177_BB7_01_17434.mzXML		N/A	InChI=1S/C27H48O5/c1-16(6-5-10-25(2,32)15-28)19-7-8-20-24-21(14-23(31)27(19,20)4)26(3)11-9-18(29)12-17(26)13-22(24)30/h16-24,28-32H,5-15H2,1-4H3/t16-,17-,18-,19-,20+,21+,22-,23+,24+,25?,26+,27-/m1/s1	XZDHXPDYLPEFQI-GIQUADRUSA-N				Positive	1		2	(3R,5R,7R,9S,10S,12S,13R,14S,17R)-17-((2R)-6,7-dihydroxy-6-methylheptan-2-yl)-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthrene-3,7,12-triol [M-2H2O+H]+	BILELIB19	417.334754	Dorrestein	N/A	1102	*..*	C[C@H](CCCC(C)(O)CO)[C@H]1CC[C@H]2[C@]([C@@H]3C[C@H](O)[C@@]21C)([H])[C@H](O)C[C@@H]4[C@]3(C)CC[C@@H](O)C4	ESI-qTof	CCMSLIB00005464996		mpanitchpakdi	CCMSLIB00005464996	mzspec:GNPS:BILELIB19:accession:CCMSLIB00005464996
705	1211	aligned_features_filled.mgf	788.5430	759204	1135	PNNL-LIPIDS-POSITIVE.mgf	788.5440	0.8522	12	-0.0010			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PS(18:0/18:2); [M+H]+ C42H79N1O10P1 [M+H]+	PNNL-LIPIDS-POSITIVE	788.544	Thomas Metz	N/A	1135	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010056397		mwang87	CCMSLIB00010056397	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010056397
713	1223	aligned_features_filled.mgf	496.3391	32411	2996	GNPS-NIST14-MATCHES.mgf	496.3292	0.9179	8	0.0099			1		35.0	Data deposited by lfnothias		f86c70ab196842f5a7644656e26af83d/ISP2_Mix2_SampleC4.mzML		N/A	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	ASWBNKHCZGQVJV-HSZRJFAPSA-N				Positive	3		2	Spectral Match to Lyso-PC(16:0) from NIST14 [M+H]+	GNPS-NIST14-MATCHES	496.329226	Data from Pieter Dorrestein	N/A	2996	*..*	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O	ESI-qTof	CCMSLIB00003135346		mwang87	CCMSLIB00003135346	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135346
720	1237	aligned_features_filled.mgf	794.6034	769902	11833	PNNL-LIPIDS-POSITIVE.mgf	794.6060	0.7378	6	-0.0026			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(O-18:1/20:4); [M+H]+ C46H85N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	794.606	Thomas Metz	N/A	11833	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010077590		mwang87	CCMSLIB00010077590	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010077590
727	1254	aligned_features_filled.mgf	439.3441	683907	1034	BILELIB19.mgf	439.3405	0.7319	13	0.0036			1		32.0	Emily Gentry		f58979027c8d4fa5935a092ba5f3e3d3/BA271_GD1_01_17557.mzXML		N/A	InChI=1S/C26H46O5/c1-15(4-5-17(28)9-11-27)19-6-7-20-24-21(14-23(31)26(19,20)3)25(2)10-8-18(29)12-16(25)13-22(24)30/h15-24,27-31H,4-14H2,1-3H3/t15?,16?,17-,18-,19-,20+,21+,22-,23+,24+,25?,26?/m1/s1	PBXYLMVLLSYZLN-LQHTUWPVSA-N				Positive	1		2	(3R,7R,8R,9S,10S,12S,13R,14S,17R)-17-((2R,5R)-5,7-dihydroxyheptan-2-yl)-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthrene-3,7,12-triol [M+H]+	BILELIB19	439.34052	Dorrestein	N/A	1034	*..*	O[C@@H](C1)CC[C@@]2(C)C1([H])C[C@@H](O)[C@]3([H])[C@]2([H])C[C@H](O)[C@@]4(C)[C@@]3([H])CC[C@@]4([C@H](C)CC[C@@H](O)CCO)[H]	ESI-qTof	CCMSLIB00005465360		mpanitchpakdi	CCMSLIB00005465360	mzspec:GNPS:BILELIB19:accession:CCMSLIB00005465360
731	1261	aligned_features_filled.mgf	780.5520	779305	21237	PNNL-LIPIDS-POSITIVE.mgf	780.5540	0.7950	8	-0.0020			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(16:0/20:5); [M+H]+ C44H79N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	780.554	Thomas Metz	N/A	21237	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010092641		mwang87	CCMSLIB00010092641	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010092641
732	1263	aligned_features_filled.mgf	810.5994	32131	2562	GNPS-NIST14-MATCHES.mgf	810.5989	0.9181	14	0.0005			1		30.0	Data deposited by mjmeehan		dbb6e9a4b71d47e694de769b7a16bfd5/18-lungs.mzXML		N/A	N/A	N/A				Positive	3		2	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 [M+Na]+	GNPS-NIST14-MATCHES	810.598938	Data from Gabriel Haddad	N/A	2562	*..*	N/A	ESI-Q-TOF	CCMSLIB00003135060		mwang87	CCMSLIB00003135060	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135060
740	1276	aligned_features_filled.mgf	371.1007	36158	677	GNPS-NIST14-MATCHES.mgf	371.1007	0.8930	8	0.0000			1		N/A	Data deposited by marjo		ac91a87795204865ae03b2fdf3e5dc06/s109-v754.mgf		N/A	InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3	XMSXQFUHVRWGNA-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14 [M+H]+	GNPS-NIST14-MATCHES	371.100698	Data from Maria Maansson	N/A	677	*..*	C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C	ESI-QQQ	CCMSLIB00003139524		mwang87	CCMSLIB00003139524	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003139524
744	1282	aligned_features_filled.mgf	772.6211	764000	5931	PNNL-LIPIDS-POSITIVE.mgf	772.6220	0.8976	7	-0.0009			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(O-18:0/18:2); [M+H]+ C44H87N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	772.622	Thomas Metz	N/A	5931	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010065062		mwang87	CCMSLIB00010065062	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010065062
749	1293	aligned_features_filled.mgf	746.6089	31840	2431	GNPS-NIST14-MATCHES.mgf	746.5884	0.9420	7	0.0205			1		30.0	Data deposited by mjmeehan		911aaf9fea3e43ecb208c13f468fc5c9/23-blood_pos_C18_QE.mzXML		N/A	InChI=1S/C42H84NO7P/c1-6-8-10-12-14-16-18-20-22-23-25-27-29-31-33-35-42(44)50-41(40-49-51(45,46)48-38-36-43(3,4)5)39-47-37-34-32-30-28-26-24-21-19-17-15-13-11-9-7-2/h20,22,41H,6-19,21,23-40H2,1-5H3/b22-20-/t41-/m1/s1	SIEDNCDNGMIKST-IYEJTHTFSA-N				Positive	3		2	Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	746.588379	Data from Gabriel Haddad	N/A	2431	*..*	CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC	ESI-qTof	CCMSLIB00003134771		mwang87	CCMSLIB00003134771	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003134771
756	1309	aligned_features_filled.mgf	703.5741	772990	14921	PNNL-LIPIDS-POSITIVE.mgf	703.5750	0.8397	7	-0.0009			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d18:1/16:0); [M+H]+ C39H80N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	703.575	Thomas Metz	N/A	14921	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010084029		mwang87	CCMSLIB00010084029	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010084029
766	1333	aligned_features_filled.mgf	785.6528	764014	5945	PNNL-LIPIDS-POSITIVE.mgf	785.6540	0.9170	6	-0.0012			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d18:2/22:0); [M+H]+ C45H90N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	785.654	Thomas Metz	N/A	5945	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010065096		mwang87	CCMSLIB00010065096	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010065096
784	1368	aligned_features_filled.mgf	815.6998	32513	2357	GNPS-NIST14-MATCHES.mgf	815.7004	0.9113	7	-0.0006			1		30.0	Data deposited by mjmeehan		ba311de896ac43dc9cc36bb3fade6642/Blood_Blank_pos_C18_QE_19.mzXML		N/A	N/A	N/A				Positive	3		2	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	815.700439	Data from Gabriel Haddad	N/A	2357	*..*	N/A	ESI-Q-TOF	CCMSLIB00003135443		mwang87	CCMSLIB00003135443	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135443
786	1371	aligned_features_filled.mgf	770.6028	765336	7267	PNNL-LIPIDS-POSITIVE.mgf	770.6060	0.9095	7	-0.0032			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(P-18:0/18:2); [M+H]+ C44H85N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	770.606	Thomas Metz	N/A	7267	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010067966		mwang87	CCMSLIB00010067966	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010067966
787	1372	aligned_features_filled.mgf	734.5693	33205	3303	GNPS-NIST14-MATCHES.mgf	734.5637	0.9645	7	0.0056			1		30.0	Data deposited by mjmeehan		356758164f01481588b7d21cb4d698e0/28-lungs.mzXML		N/A	InChI=1S/C40H80NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h38H,6-37H2,1-5H3/t38-/m1/s1	MZWGYEJOZNRLQE-KXQOOQHDSA-N				Positive	3		2	Spectral Match to 1-Stearoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	734.56366	Data from Gabriel Haddad	N/A	3303	*..*	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC	ESI-qTof	CCMSLIB00003136123		mwang87	CCMSLIB00003136123	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003136123
788	1373	aligned_features_filled.mgf	810.5977	747346	1521	GNPS-IOBA-NHC.mgf	810.6030	0.9283	11	-0.0053			1		20.0	UMR CNRS 8038 Universite de Paris		d13a7832d41440df9a57092cfa9999a2/mix_DDA_ESI+_301.mzXML		N/A	InChI=1S/C46H84NO8P/c1-6-8-10-12-14-16-18-20-22-23-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-24-21-19-17-15-13-11-9-7-2/h14,16,20,22,25,27,31,33,44H,6-13,15,17-19,21,23-24,26,28-30,32,34-43H2,1-5H3/b16-14-,22-20-,27-25-,33-31-/t44-/m1/s1	PSVRFUPOQYJOOZ-QNPWAGBNSA-N				Positive	3		2	PC(18:0_20:4) - (2-{[2-[icosa-5.8.11.14-tetraenoyloxy]-3-(octadecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium [M+H]+	GNPS-IOBA-NHC	810.603	N Auzeil	N/A	1521	*..*	CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC	LC-ESI-qTof	CCMSLIB00005724106		mpanitchpakdi	CCMSLIB00005724106	mzspec:GNPS:GNPS-IOBA-NHC:accession:CCMSLIB00005724106
797	1387	aligned_features_filled.mgf	835.6661	32623	6054	GNPS-NIST14-MATCHES.mgf	835.6652	0.7056	8	0.0009			1		30.0	Data deposited by alchemistmatt		8dd9cf1525b140b3ad19c652621035e3/OMICS_MFB002_icMERS_48HRS_E_LIPID_053_POS_06Jul16_Legolas_HSS-T3_A925.mzML		N/A	N/A	N/A				Positive	3		2	Spectral Match to N-Tetracosenoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 [M+Na]+	GNPS-NIST14-MATCHES	835.665222	Data from Katrina Waters;Yoshihiro Kawaoka;Richard Smith;Thomas Metz;Ralph Baric	N/A	6054	*..*	N/A	ESI-Q-TOF	CCMSLIB00003135549		mwang87	CCMSLIB00003135549	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135549
800	1394	aligned_features_filled.mgf	815.6990	32513	2357	GNPS-NIST14-MATCHES.mgf	815.7004	0.8924	8	-0.0015			1		30.0	Data deposited by mjmeehan		ba311de896ac43dc9cc36bb3fade6642/Blood_Blank_pos_C18_QE_19.mzXML		N/A	N/A	N/A				Positive	3		2	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	815.700439	Data from Gabriel Haddad	N/A	2357	*..*	N/A	ESI-Q-TOF	CCMSLIB00003135443		mwang87	CCMSLIB00003135443	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135443
801	1395	aligned_features_filled.mgf	810.6016	35229	2461	GNPS-NIST14-MATCHES.mgf	810.6000	0.9412	9	0.0016			1		30.0	Data deposited by fevargas		0e2ed80a407748f4bc0efd7a022e14d6/Wash_161205000616.mzXML		N/A	InChI=1S/C46H84NO8P/c1-6-8-10-12-14-16-18-20-22-23-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-24-21-19-17-15-13-11-9-7-2/h14,16,20,22,25,27,31,33,44H,6-13,15,17-19,21,23-24,26,28-30,32,34-43H2,1-5H3/b16-14-,22-20-,27-25-,33-31-/t44-/m1/s1	PSVRFUPOQYJOOZ-QNPWAGBNSA-N				Positive	3		2	Spectral Match to 1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	810.60001	Data from Kevin Bush	N/A	2461	*..*	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	ESI-qTof	CCMSLIB00003138207		mwang87	CCMSLIB00003138207	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003138207
806	1405	aligned_features_filled.mgf	863.6915	75397	26945	MONA.mgf	863.6910	0.8570	11	0.0005			1		N/A	MoNA:VF-NPL-QEHF026945		spectra_from_json.mgf		N/A	InChI=1S/C59H90O4/c1-44(2)24-15-25-45(3)26-16-27-46(4)28-17-29-47(5)30-18-31-48(6)32-19-33-49(7)34-20-35-50(8)36-21-37-51(9)38-22-39-52(10)40-23-41-53(11)42-43-55-54(12)56(60)58(62-13)59(63-14)57(55)61/h24,26,28,30,32,34,36,38,40,42H,15-23,25,27,29,31,33,35,37,39,41,43H2,1-14H3/b45-26+,46-28+,47-30+,48-32+,49-34+,50-36+,51-38+,52-40+,53-42+	ACTIUHUUMQJHFO-UPTCCGCDSA-N				positive	3		2	Ubidecarenone [M+H]+	MONA	863.691	MoNA	N/A	26945	*..*	COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O	ESI-QFT	CCMSLIB00004720526		mwang87	CCMSLIB00004720526	mzspec:GNPS:MONA:accession:CCMSLIB00004720526
810	1411	aligned_features_filled.mgf	703.5743	785613	27549	PNNL-LIPIDS-POSITIVE.mgf	703.5750	0.8990	6	-0.0007			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d18:1/16:0); [M+H]+ C39H80N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	703.575	Thomas Metz	N/A	27549	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010098953		mwang87	CCMSLIB00010098953	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010098953
813	1414	aligned_features_filled.mgf	421.2324	35799	1809	GNPS-NIST14-MATCHES.mgf	421.2321	0.9103	6	0.0002			1		27.0	Data deposited by dfloros		47be2621bf0743f5b25230dd0d205176/2_0_6_2_stem_tube-47_RD11_01_11275.mzXML		N/A	InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3	WTLBZVNBAKMVDP-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14 [M+Na]+	GNPS-NIST14-MATCHES	421.232156	Data from P Dorrestein	N/A	1809	*..*	CCCCOCCOP(OCCOCCCC)(OCCOCCCC)=O	LC-ESI-qTof	CCMSLIB00003138821		mwang87	CCMSLIB00003138821	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003138821
821	1426	aligned_features_filled.mgf	734.5691	33205	3303	GNPS-NIST14-MATCHES.mgf	734.5637	0.9484	9	0.0054			1		30.0	Data deposited by mjmeehan		356758164f01481588b7d21cb4d698e0/28-lungs.mzXML		N/A	InChI=1S/C40H80NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h38H,6-37H2,1-5H3/t38-/m1/s1	MZWGYEJOZNRLQE-KXQOOQHDSA-N				Positive	3		2	Spectral Match to 1-Stearoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	734.56366	Data from Gabriel Haddad	N/A	3303	*..*	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC	ESI-qTof	CCMSLIB00003136123		mwang87	CCMSLIB00003136123	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003136123
826	1436	aligned_features_filled.mgf	756.5521	780119	22051	PNNL-LIPIDS-POSITIVE.mgf	756.5540	0.9419	9	-0.0019			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(16:1/18:2); [M+H]+ C42H79N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	756.554	Thomas Metz	N/A	22051	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010093455		mwang87	CCMSLIB00010093455	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010093455
828	1438	aligned_features_filled.mgf	415.2534	33386	1744	GNPS-NIST14-MATCHES.mgf	415.2500	0.9089	9	0.0034			1		35.0	Data deposited by eriche		51cc7a92db0644ecbedc57553ca6eab3/EH_Entotheonella_enriched_2b.mzXML		N/A	InChI=1S/C18H38O10/c19-1-3-21-5-7-23-9-11-25-13-15-27-17-18-28-16-14-26-12-10-24-8-6-22-4-2-20/h19-20H,1-18H2	YZUUTMGDONTGTN-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Nonaethylene glycol from NIST14 [M+H]+	GNPS-NIST14-MATCHES	415.25	Data from Piel	N/A	1744	*..*	C(COCCOCCOCCOCCOCCOCCOCCOCCO)O	ESI-QQQ	CCMSLIB00003136412		mwang87	CCMSLIB00003136412	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003136412
829	1439	aligned_features_filled.mgf	508.3761	32317	1484	GNPS-NIST14-MATCHES.mgf	508.3754	0.8027	7	0.0007			1		35.0	Data deposited by lamccall		657eb45679814d8895d947698dd26e24/P8-E5_RE5_01_1524.mzXML		N/A	InChI=1S/C26H54NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-22-31-24-26(28)25-33-34(29,30)32-23-21-27(2,3)4/h20,22,26,28H,5-19,21,23-25H2,1-4H3/b22-20-/t26-/m1/s1	WBOMIOWRFSPZMC-AYICAFKVSA-N				Positive	3		2	Spectral Match to 1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	508.375416	Data from James McKerrow	N/A	1484	*..*	CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O	ESI-qTof	CCMSLIB00003135215		mwang87	CCMSLIB00003135215	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135215
830	1440	aligned_features_filled.mgf	445.1198	32890	1996	GNPS-NIST14-MATCHES.mgf	445.1206	0.8445	12	-0.0008			1		N/A	Data deposited by marjo		ba311de896ac43dc9cc36bb3fade6642/s103-v312.mgf		N/A	InChI=1S/C12H36O6Si6/c1-19(2)13-20(3,4)15-22(7,8)17-24(11,12)18-23(9,10)16-21(5,6)14-19/h1-12H3	IUMSDRXLFWAGNT-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Cyclohexasiloxane, dodecamethyl- from NIST14 [M+H]+	GNPS-NIST14-MATCHES	445.12056	Data from Maria Maansson	N/A	1996	*..*	C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)C	ESI-QQQ	CCMSLIB00003136772		mwang87	CCMSLIB00003136772	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003136772
832	1443	aligned_features_filled.mgf	810.5986	770510	12441	PNNL-LIPIDS-POSITIVE.mgf	810.6010	0.7294	11	-0.0024			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(18:0/20:4); [M+H]+ C46H85N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	810.601	Thomas Metz	N/A	12441	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010078874		mwang87	CCMSLIB00010078874	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010078874
833	1444	aligned_features_filled.mgf	806.5669	781045	22977	PNNL-LIPIDS-POSITIVE.mgf	806.5700	0.7034	12	-0.0031			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(18:2/20:4); [M+H]+ C46H81N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	806.57	Thomas Metz	N/A	22977	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010094381		mwang87	CCMSLIB00010094381	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010094381
840	1458	aligned_features_filled.mgf	758.5767	35727	2524	GNPS-NIST14-MATCHES.mgf	758.5689	0.9735	9	0.0078			1		30.0	Data deposited by fevargas		42cb359e331348fa9666dd638f3dbaba/Urine_Rat_A.mzXML		N/A	N/A	N/A				Positive	3		2	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	758.568938	Data from Kevin Bush	N/A	2524	*..*	N/A	ESI-Q-TOF	CCMSLIB00003138795		mwang87	CCMSLIB00003138795	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003138795
